"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
623350,2023,10,12,"2023-10-12","15:43:00",3,"NE",31,0,0,0,0,0,50000,40.6672,-98.5528,40.6852,-98.5516,1.25,170,1,1,1,1,0,0,0,0
623351,2023,10,12,"2023-10-12","16:04:00",3,"NE",31,0,-9,0,0,0,0,40.7327,-98.394,40.7327,-98.394,0.01,20,1,1,1,79,0,0,0,0
623352,2023,10,13,"2023-10-13","13:12:00",3,"IA",19,0,-9,0,0,0,0,42.5469,-94.3852,42.5503,-94.3863,0.24,25,1,1,1,187,0,0,0,0
623353,2023,10,13,"2023-10-13","15:09:00",3,"IA",19,0,0,0,0,1000,0,41.6785,-93.0129,41.6874,-93.0097,0.64,80,1,1,1,99,0,0,0,0
623354,2023,10,13,"2023-10-13","17:08:00",3,"IL",17,0,1,1,0,0,0,39.9548,-90.6636,39.9585,-90.6578,0.42,25,1,1,1,9,0,0,0,0
623355,2023,10,25,"2023-10-25","15:58:00",3,"OK",40,0,0,0,0,0,0,34.58,-97.206,34.58,-97.206,0.3,20,1,1,1,49,0,0,0,0
623356,2023,10,25,"2023-10-25","17:30:00",3,"OK",40,0,0,0,0,0,0,35.381,-96.791,35.386,-96.785,0.5,20,1,1,1,125,0,0,0,0
623357,2023,10,26,"2023-10-26","05:35:00",3,"TX",48,0,0,0,0,0,5000,29.2796,-97.9853,29.3663,-97.9825,5.99,50,1,1,1,493,0,0,0,0
623358,2023,10,26,"2023-10-26","07:01:00",3,"TX",48,0,0,0,0,0,250000,29.4195,-98.4692,29.4904,-98.4419,5.17,150,1,1,1,29,0,0,0,0
623359,2023,10,26,"2023-10-26","07:05:00",3,"TX",48,0,0,0,0,0,0,29.9595,-97.7086,29.9665,-97.7076,0.49,10,1,1,1,55,0,0,0,0
623360,2023,10,26,"2023-10-26","07:39:00",3,"TX",48,0,0,0,0,0,20000,29.5774,-98.2526,29.6055,-98.2432,2.02,100,1,1,1,187,0,0,0,0
623361,2023,10,26,"2023-10-26","08:12:00",3,"TX",48,0,0,0,0,0,2000,29.8448,-98.1193,29.8461,-98.1146,0.3,30,1,1,1,91,0,0,0,0
623362,2023,10,28,"2023-10-28","15:54:00",3,"TX",48,0,-9,0,0,0,0,31.57,-96.89,31.57,-96.89,0.01,3,1,1,1,309,0,0,0,0
623331,2023,10,1,"2023-10-01","18:12:00",3,"NM",35,0,0,0,0,1e+05,0,35.79,-105.27,35.8,-105.25,1.32,50,1,1,1,47,0,0,0,0
623332,2023,10,3,"2023-10-03","14:59:00",3,"NE",31,0,0,0,0,225000,0,40.7549,-99.496,40.7549,-99.4753,1.08,50,1,1,1,47,0,0,0,0
623333,2023,10,3,"2023-10-03","15:25:00",3,"KS",20,0,1,0,0,50000,0,39.9875,-99.9263,39.9885,-99.9255,0.08,30,1,1,1,137,0,0,0,0
623334,2023,10,3,"2023-10-03","15:46:00",3,"NE",31,0,0,0,0,15000,0,41.0911,-98.9952,41.0939,-98.9845,0.59,25,1,1,1,163,0,0,0,0
623335,2023,10,3,"2023-10-03","15:56:00",3,"NE",31,0,0,0,0,1000,0,41.1196,-98.8308,41.1196,-98.8308,0.01,25,1,1,1,163,0,0,0,0
623336,2023,10,3,"2023-10-03","18:39:00",3,"NE",31,0,1,0,0,0,0,41.91,-97.05,41.92,-97.04,0.86,100,1,1,1,167,0,0,0,0
623364,2023,11,15,"2023-11-15","05:27:00",3,"FL",12,0,0,0,0,1500,0,24.6918,-81.3726,24.6936,-81.373,0.13,70,1,1,1,87,0,0,0,0
623365,2023,11,19,"2023-11-19","10:39:00",3,"AZ",4,0,1,0,0,0,0,34.251,-111.272,34.251,-111.23,2.4,100,1,1,1,7,0,0,0,0
623366,2023,11,20,"2023-11-20","14:32:00",3,"LA",22,0,1,0,0,1e+05,0,31.4099,-93.0282,31.4526,-92.8881,8.77,150,1,1,1,69,0,0,0,0
623367,2023,11,20,"2023-11-20","17:17:00",3,"LA",22,0,0,0,0,0,0,31.1047,-92.8845,31.1109,-92.8617,1.42,75,1,1,1,115,0,0,0,0
623368,2023,11,20,"2023-11-20","17:58:00",3,"LA",22,0,0,0,0,0,0,31.1975,-92.5551,31.1946,-92.5073,2.83,75,1,1,1,79,0,0,0,0
623369,2023,11,20,"2023-11-20","18:01:00",3,"MS",28,0,1,0,0,60000,0,32.604,-89.94,32.634,-89.924,2.29,350,1,1,1,89,0,0,0,0
623370,2023,11,20,"2023-11-20","18:29:00",3,"MS",28,0,1,0,0,3e+05,0,31.681,-90.35,31.7101,-90.2002,9.04,100,1,1,1,85,77,0,0,0
623371,2023,11,20,"2023-11-20","18:36:00",3,"MS",28,0,0,0,0,1000,0,32.694,-89.6708,32.7053,-89.6756,0.83,50,1,1,1,79,0,0,0,0
623372,2023,11,20,"2023-11-20","18:36:00",3,"MS",28,0,0,0,0,20000,0,31.8603,-90.0208,31.9028,-89.9951,3.3,75,1,1,1,127,0,0,0,0
623373,2023,11,20,"2023-11-20","18:55:00",3,"LA",22,0,1,0,0,150000,0,31.1316,-92.0673,31.157,-91.907,9.64,300,1,1,1,9,0,0,0,0
623374,2023,11,20,"2023-11-20","19:20:00",3,"LA",22,0,1,0,0,250000,0,30.9897,-92.0419,31.04,-91.7971,14.91,300,1,1,1,9,0,0,0,0
623375,2023,11,20,"2023-11-20","19:35:00",3,"LA",22,0,1,0,0,40000,0,31.18,-91.72,31.1953,-91.6068,6.72,300,1,1,1,9,29,0,0,0
623376,2023,11,20,"2023-11-20","19:43:00",3,"MS",28,0,0,0,0,5000,0,31.8869,-89.7847,31.8893,-89.7825,0.21,50,1,1,1,127,0,0,0,0
623377,2023,11,20,"2023-11-20","20:09:00",3,"MS",28,0,1,0,0,5e+05,0,31.939,-89.4845,31.968,-89.4487,2.94,200,1,1,1,129,0,0,0,0
623378,2023,11,20,"2023-11-20","21:22:00",3,"MS",28,0,1,0,0,50000,0,31.3862,-90.7459,31.3995,-90.7326,1.21,100,1,1,1,37,0,0,0,0
623379,2023,11,21,"2023-11-21","17:04:00",3,"AL",1,0,1,0,0,1e+05,0,31.1177,-85.7616,31.1658,-85.6757,6.07,50,1,1,1,61,0,0,0,0
623380,2023,11,21,"2023-11-21","19:43:00",3,"SC",45,0,0,0,0,0,0,34.609,-81.38,34.609,-81.379,0.04,20,1,1,1,23,0,0,0,0
623363,2023,11,5,"2023-11-05","14:59:00",3,"OR",41,0,0,0,0,0,0,44.3983,-118.9123,44.3995,-118.908,0.23,75,1,1,1,23,0,0,0,0
623394,2023,12,10,"2023-12-10","00:09:00",3,"AL",1,0,1,0,0,5e+06,0,33.4434,-86.837,33.4682,-86.7951,3.02,600,1,1,1,73,0,0,0,0
623395,2023,12,10,"2023-12-10","00:13:00",3,"AL",1,0,1,0,0,0,0,33.4685,-86.7849,33.4772,-86.7559,1.78,200,1,1,1,73,0,0,0,0
623396,2023,12,10,"2023-12-10","01:19:00",3,"AL",1,0,0,0,0,50000,0,31.6234,-85.442,31.6688,-85.3172,8,200,1,1,1,5,67,0,0,0
623397,2023,12,10,"2023-12-10","04:36:00",3,"AL",1,0,0,0,0,0,0,32.4649,-85.4258,32.4744,-85.3857,2.43,400,1,1,1,81,0,0,0,0
623398,2023,12,10,"2023-12-10","05:30:00",3,"FL",12,0,1,0,0,0,0,30.8054,-85.8331,30.8292,-85.7915,2.97,250,1,1,1,59,0,0,0,0
623399,2023,12,10,"2023-12-10","11:28:00",3,"NC",37,0,1,0,0,0,0,35.694,-78.652,35.706,-78.622,1.88,250,1,1,1,183,0,0,0,0
623400,2023,12,17,"2023-12-17","12:16:00",3,"SC",45,0,1,0,0,2e+05,0,33.6837,-78.9737,33.7081,-78.9451,2.35,150,1,1,1,51,0,0,0,0
623401,2023,12,19,"2023-12-19","19:40:00",3,"CA",6,0,1,0,0,17000,0,39.8043,-121.8366,39.8076,-121.8401,0.36,90,1,1,1,7,0,0,0,0
623381,2023,12,1,"2023-12-01","06:10:00",3,"MS",28,0,0,0,0,4000,0,30.833,-89.5209,30.8371,-89.5221,0.29,75,1,1,1,109,0,0,0,0
623382,2023,12,9,"2023-12-09","11:32:00",3,"TN",47,0,1,3,0,1250000,0,36.1175,-89.0601,36.265,-88.6533,24.91,600,1,1,1,53,183,0,0,0
623383,2023,12,9,"2023-12-09","13:19:00",3,"TN",47,0,1,0,0,550000,0,36.4931,-87.7453,36.5277,-87.5945,8.75,75,1,1,1,161,125,0,0,0
623384,2023,12,9,"2023-12-09","13:41:00",3,"TN",47,0,3,62,4,20750000,0,36.5746,-87.4718,36.845,-86.683,47.22,600,2,0,1,0,0,0,0,0
623384,2023,12,9,"2023-12-09","13:41:00",3,"TN",47,0,3,62,4,2e+07,0,36.5746,-87.4718,36.642,-87.2833,11.3,600,2,1,2,125,0,0,0,0
623384,2023,12,9,"2023-12-09","13:57:00",3,"KY",21,0,2,0,0,750000,0,36.64,-87.28,36.845,-86.683,35.92,440,2,1,2,219,141,213,0,0
623385,2023,12,9,"2023-12-09","15:07:00",3,"KY",21,0,1,0,0,0,0,36.924,-86.45,36.935,-86.412,2.24,125,1,1,1,227,0,0,0,0
623386,2023,12,9,"2023-12-09","15:29:00",3,"TN",47,0,2,2,0,2e+06,0,36.2793,-87.4138,36.3029,-87.3137,5.81,300,1,1,1,43,0,0,0,0
623387,2023,12,9,"2023-12-09","16:03:00",3,"TN",47,0,2,2,0,2450000,0,36.1601,-87.2335,36.2162,-86.9066,18.37,500,1,1,1,43,21,37,0,0
623388,2023,12,9,"2023-12-09","16:16:00",3,"TN",47,0,2,4,0,1e+07,0,36.4689,-86.9078,36.5052,-86.8113,6,300,1,1,1,147,0,0,0,0
623389,2023,12,9,"2023-12-09","16:39:00",3,"TN",47,0,2,22,3,20200000,0,36.255,-86.7852,36.4567,-86.2129,34.77,400,1,1,1,37,165,169,0,0
623390,2023,12,9,"2023-12-09","18:07:00",3,"TN",47,0,1,0,0,50000,0,36.6169,-85.723,36.631,-85.683,2.86,50,2,0,1,0,0,0,0,0
623390,2023,12,9,"2023-12-09","18:07:00",3,"TN",47,0,1,0,0,50000,0,36.6169,-85.723,36.62,-85.718,0.35,50,2,1,2,27,0,0,0,0
623390,2023,12,9,"2023-12-09","18:07:00",3,"KY",21,0,1,0,0,0,0,36.62,-85.718,36.631,-85.683,2.51,50,2,1,2,171,0,0,0,0
623391,2023,12,9,"2023-12-09","21:18:00",3,"MS",28,0,0,0,0,30000,0,32.0455,-89.9858,32.0303,-89.7497,13.93,350,1,1,1,127,121,127,0,0
623392,2023,12,9,"2023-12-09","21:44:00",3,"MS",28,0,0,0,0,20000,0,32.0238,-89.619,32.0235,-89.5558,3.71,75,1,1,1,129,0,0,0,0
623393,2023,12,9,"2023-12-09","22:04:00",3,"MS",28,0,1,0,0,25000,0,32.2123,-89.2779,32.1737,-88.8148,27.21,350,1,1,1,61,23,0,0,0
622139,2023,1,10,"2023-01-10","06:10:00",3,"CA",6,0,1,0,0,0,0,38.0834,-120.7581,38.0882,-120.7545,0.39,40,1,1,1,9,0,0,0,0
622140,2023,1,12,"2023-01-12","02:03:00",3,"KY",21,0,1,0,0,65000,0,37.18,-88.99,37.22,-88.91,6.5,200,2,0,1,0,145,0,0,0
622140,2023,1,12,"2023-01-12","02:03:00",3,"KY",21,0,1,0,0,50000,0,37.18,-88.99,37.22,-88.91,5.2,200,2,1,2,7,145,0,0,0
622140,2023,1,12,"2023-01-12","02:08:00",3,"IL",17,0,0,0,0,15000,0,37.23,-88.89,37.22,-88.91,1.3,100,2,1,2,127,0,0,0,0
622141,2023,1,12,"2023-01-12","06:29:00",3,"MS",28,0,1,0,0,75000,0,33.7182,-88.6716,33.7318,-88.6325,2.44,50,1,1,1,95,0,0,0,0
622142,2023,1,12,"2023-01-12","07:47:00",3,"KY",21,0,1,0,0,0,0,38.3529,-85.1327,38.3537,-85.1093,1.27,100,1,1,1,103,0,0,0,0
622143,2023,1,12,"2023-01-12","08:01:00",3,"KY",21,0,1,0,0,0,0,37.77,-84.91,37.78,-84.84,3.6,80,1,1,1,167,0,0,0,0
622144,2023,1,12,"2023-01-12","08:05:00",3,"AL",1,0,2,0,0,0,0,34.1658,-87.5864,34.204,-87.4334,9.18,425,1,1,1,133,0,0,0,0
622145,2023,1,12,"2023-01-12","08:09:00",3,"AL",1,0,1,0,0,0,0,34.4494,-87.3637,34.662,-86.8991,30.32,325,1,1,1,79,103,83,0,0
622146,2023,1,12,"2023-01-12","08:10:00",3,"KY",21,0,1,0,0,0,0,37.6878,-84.7367,37.6931,-84.7231,0.84,125,1,1,1,21,0,0,0,0
622147,2023,1,12,"2023-01-12","08:23:00",3,"KY",21,0,0,0,0,150000,0,38.6581,-84.5797,38.6603,-84.5756,0.27,50,1,1,1,81,0,0,0,0
622148,2023,1,12,"2023-01-12","08:42:00",3,"KY",21,0,1,0,0,0,0,37.7719,-84.2458,37.7844,-84.2308,1.2,80,1,1,1,151,0,0,0,0
622149,2023,1,12,"2023-01-12","09:24:00",3,"AL",1,0,2,1,0,0,0,32.7288,-88.3463,32.7715,-88.1314,12.87,440,1,1,1,119,0,0,0,0
622150,2023,1,12,"2023-01-12","09:54:00",3,"AL",1,0,2,0,0,0,0,32.842,-87.9158,33.039,-87.294,39.02,675,1,1,1,63,65,63,65,0
622150,2023,1,12,"2023-01-12","09:54:00",3,"AL",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9,125,7,0,0,0
622151,2023,1,12,"2023-01-12","10:47:00",3,"AL",1,0,2,0,0,0,0,32.6221,-87.7543,32.7427,-87.4061,21.9,500,1,1,1,65,105,0,0,0
622152,2023,1,12,"2023-01-12","10:50:00",3,"TN",47,0,0,1,0,0,0,35.4993,-84.8038,35.5033,-84.7945,0.57,150,1,1,1,121,0,0,0,0
622153,2023,1,12,"2023-01-12","11:30:00",3,"AL",1,0,1,0,0,0,0,32.8027,-87.2421,32.896,-86.967,17.34,500,1,1,1,105,7,0,0,0
622154,2023,1,12,"2023-01-12","12:04:00",3,"AL",1,0,2,2,0,0,0,32.3173,-87.2278,32.4575,-86.8721,23.22,950,1,1,1,47,0,0,0,0
622155,2023,1,12,"2023-01-12","12:14:00",3,"TN",47,0,0,0,0,0,0,35.9767,-83.509,35.9782,-83.5015,0.43,30,1,1,1,89,0,0,0,0
622156,2023,1,12,"2023-01-12","12:15:00",3,"AL",1,0,2,0,0,0,0,31.0196,-88.203,31.0686,-88.0147,11.65,200,1,1,1,97,0,0,0,0
622157,2023,1,12,"2023-01-12","12:26:00",3,"TN",47,0,0,0,0,0,0,36.0514,-83.2732,36.0565,-83.2543,1.11,100,1,1,1,89,0,0,0,0
622158,2023,1,12,"2023-01-12","12:40:00",3,"AL",1,0,3,16,7,0,0,32.5212,-86.7312,33.0069,-85.4552,82.31,1500,1,1,1,1,51,37,123,0
622158,2023,1,12,"2023-01-12","12:40:00",3,"AL",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9,17,0,0,0,0
622159,2023,1,12,"2023-01-12","13:54:00",3,"AL",1,0,0,0,0,0,0,31.3616,-86.9346,31.3659,-86.9195,0.94,100,1,1,1,35,0,0,0,0
622160,2023,1,12,"2023-01-12","14:08:00",3,"AL",1,0,2,0,0,0,0,32.987,-85.413,33.0972,-85.088,20.74,1600,2,0,1,0,0,0,0,0
622160,2023,1,12,"2023-01-12","14:08:00",3,"AL",1,0,2,0,0,0,0,32.987,-85.413,33.074,-85.226,12.62,1600,2,1,2,17,0,0,0,0
622160,2023,1,12,"2023-01-12","14:24:00",3,"GA",13,0,2,0,0,0,0,33.0736,-85.2254,33.0972,-85.088,8.12,1600,2,1,2,285,0,0,0,0
622161,2023,1,12,"2023-01-12","14:24:00",3,"AL",1,0,-9,0,0,0,0,31.4323,-86.5628,31.4309,-86.4852,4.58,200,1,1,1,39,0,0,0,0
622162,2023,1,12,"2023-01-12","14:30:00",3,"GA",13,0,1,0,0,0,0,33.783,-84.607,33.787,-84.582,1.46,150,1,1,1,67,0,0,0,0
622163,2023,1,12,"2023-01-12","14:34:00",3,"GA",13,0,2,8,0,0,0,32.9927,-85.0735,33.083,-84.776,35.82,1060,1,1,1,285,199,0,0,0
622164,2023,1,12,"2023-01-12","14:45:00",3,"GA",13,0,2,0,0,0,0,33.0506,-84.8449,33.1762,-84.4712,23.39,1500,1,1,1,199,231,0,0,0
622165,2023,1,12,"2023-01-12","14:46:00",3,"AL",1,0,1,0,0,0,0,31.505,-86.2428,31.5068,-86.2372,0.35,80,1,1,1,41,0,0,0,0
622166,2023,1,12,"2023-01-12","15:10:00",3,"GA",13,0,3,18,0,0,0,33.1654,-84.4785,33.3734,-84.0014,31.16,2200,1,1,1,231,255,151,0,0
622167,2023,1,12,"2023-01-12","15:13:00",3,"GA",13,0,2,0,0,0,0,33.1959,-84.4845,33.2345,-84.342,21.56,1000,1,1,1,255,231,255,0,0
622168,2023,1,12,"2023-01-12","15:15:00",3,"GA",13,0,1,0,0,0,0,33.3632,-82.8028,33.4897,-82.565,18.33,150,1,1,1,301,189,0,0,0
622169,2023,1,12,"2023-01-12","15:16:00",3,"GA",13,0,1,0,0,0,0,33.2147,-84.4352,33.2075,-84.3918,7.59,300,1,1,1,255,231,255,0,0
622170,2023,1,12,"2023-01-12","15:17:00",3,"GA",13,0,1,0,0,0,0,33.1958,-84.4144,33.2373,-84.3346,10.78,800,1,1,1,231,255,0,0,0
622171,2023,1,12,"2023-01-12","15:25:00",3,"AL",1,0,1,0,0,0,0,31.625,-85.673,31.662,-85.493,10.96,900,1,1,1,5,0,0,0,0
622172,2023,1,12,"2023-01-12","15:27:00",3,"GA",13,0,2,40,4,0,0,33.2252,-84.2021,33.464,-83.7343,125.76,1400,1,1,1,255,35,217,159,0
622173,2023,1,12,"2023-01-12","15:35:00",3,"GA",13,0,1,0,0,0,0,33.243,-84.114,33.283,-84.027,5.74,150,1,1,1,35,0,0,0,0
622174,2023,1,12,"2023-01-12","15:38:00",3,"AL",1,0,0,0,0,0,0,34.7083,-85.8125,34.7233,-85.776,2.34,70,1,1,1,71,0,0,0,0
622175,2023,1,12,"2023-01-12","15:45:00",3,"AL",1,0,1,0,0,50000,0,31.6778,-85.3872,31.7042,-85.271,7.07,150,1,1,1,67,0,0,0,0
622176,2023,1,12,"2023-01-12","15:49:00",3,"GA",13,0,1,0,0,0,0,33.3649,-83.9775,33.4371,-83.8297,20.54,500,1,1,1,35,217,0,0,0
622177,2023,1,12,"2023-01-12","16:39:00",3,"SC",45,0,1,0,0,0,0,34.412,-81.815,34.517,-81.72,9.05,100,1,1,1,59,0,0,0,0
622178,2023,1,12,"2023-01-12","17:10:00",3,"NC",37,0,0,0,0,0,0,35.342,-81.14,35.361,-81.035,6.06,100,1,1,1,71,0,0,0,0
622179,2023,1,12,"2023-01-12","17:23:00",3,"SC",45,0,1,0,0,2e+05,0,34.247,-82.186,34.255,-82.151,2.07,75,1,1,1,47,0,0,0,0
622180,2023,1,12,"2023-01-12","18:00:00",3,"GA",13,0,1,0,0,0,0,32.066,-83.381,32.104,-83.352,3.13,100,1,1,1,315,0,0,0,0
622181,2023,1,12,"2023-01-12","18:03:00",3,"GA",13,0,0,0,0,0,0,32.086,-83.392,32.104,-83.361,2.2,200,1,1,1,315,0,0,0,0
622182,2023,1,14,"2023-01-14","16:00:00",3,"CA",6,0,0,0,0,25000,0,38.32,-121.14,38.32,-121.14,0.3,50,1,1,1,67,0,0,0,0
622183,2023,1,16,"2023-01-16","14:01:00",3,"IA",19,0,1,0,0,0,0,41.67,-91.99,41.723,-91.902,4.7,400,1,1,1,95,0,0,0,0
622184,2023,1,16,"2023-01-16","14:50:00",3,"IA",19,0,-9,0,0,0,0,41.915,-91.611,41.918,-91.595,0.85,10,1,1,1,113,0,0,0,0
622185,2023,1,18,"2023-01-18","10:34:00",3,"AR",5,0,1,0,0,35000,0,33.3164,-93.3557,33.3655,-93.2895,5.11,80,1,1,1,27,0,0,0,0
622186,2023,1,18,"2023-01-18","12:40:00",3,"AR",5,0,1,0,0,130000,0,33.1034,-92.8093,33.1898,-92.6862,9.29,840,1,1,1,139,0,0,0,0
622187,2023,1,22,"2023-01-22","05:14:00",3,"FL",12,0,2,0,0,250000,0,30.4116,-86.3182,30.4161,-86.3062,0.78,85,1,1,1,131,0,0,0,0
622188,2023,1,22,"2023-01-22","11:45:00",3,"FL",12,0,1,0,0,1e+05,0,30.2939,-84.2843,30.2978,-84.2812,0.33,200,1,1,1,129,0,0,0,0
622189,2023,1,22,"2023-01-22","16:20:00",3,"GA",13,0,2,0,0,5e+05,0,31.1474,-83.444,31.183,-83.3535,5.89,80,1,1,1,75,0,0,0,0
622190,2023,1,22,"2023-01-22","17:11:00",3,"GA",13,0,1,0,0,0,0,31.4166,-82.7684,31.4373,-82.7114,3.66,210,1,1,1,69,0,0,0,0
622191,2023,1,22,"2023-01-22","17:32:00",3,"GA",13,0,1,0,0,0,0,31.5711,-82.4294,31.6016,-82.3085,7.55,600,1,1,1,5,0,0,0,0
622192,2023,1,24,"2023-01-24","13:38:00",3,"TX",48,0,0,0,0,0,0,29.39,-95.74,29.48,-95.52,14.63,100,1,1,1,157,0,0,0,0
622193,2023,1,24,"2023-01-24","14:07:00",3,"TX",48,0,0,0,0,0,0,29.5457,-95.3372,29.5306,-95.3742,2.45,50,1,1,1,39,0,0,0,0
622194,2023,1,24,"2023-01-24","14:15:00",3,"TX",48,0,3,0,0,6600000,0,29.5958,-95.2483,29.8104,-94.9489,23.3,1000,1,1,1,201,0,0,0,0
622195,2023,1,24,"2023-01-24","14:58:00",3,"TX",48,0,0,0,0,0,0,29.83,-94.77,29.86,-94.75,2.39,30,1,1,1,71,0,0,0,0
622196,2023,1,24,"2023-01-24","15:27:00",3,"TX",48,0,2,0,0,150000,0,30.0007,-94.4702,30.0303,-94.4673,2.05,50,1,1,1,291,0,0,0,0
622197,2023,1,24,"2023-01-24","16:05:00",3,"TX",48,0,1,0,0,15000,0,29.833,-94.1996,29.8769,-94.123,5.5,75,1,1,1,245,0,0,0,0
622198,2023,1,24,"2023-01-24","16:23:00",3,"TX",48,0,1,0,0,25000,0,30.032,-93.9084,30.0565,-93.8835,2.25,75,1,1,1,361,0,0,0,0
622199,2023,1,24,"2023-01-24","16:28:00",3,"TX",48,0,2,2,0,1250000,0,30.0741,-93.8921,30.2828,-93.546,25.21,500,2,0,1,0,0,0,0,0
622199,2023,1,24,"2023-01-24","16:28:00",3,"TX",48,0,2,2,0,1e+06,0,30.0741,-93.8921,30.1797,-93.7106,13.07,500,2,1,2,361,0,0,0,0
622199,2023,1,24,"2023-01-24","16:42:00",3,"LA",22,0,2,0,0,250000,0,30.1797,-93.7106,30.2828,-93.546,12.14,500,2,1,2,19,0,0,0,0
622200,2023,1,24,"2023-01-24","16:44:00",3,"LA",22,0,1,0,0,15000,0,30.2248,-93.6475,30.2428,-93.6371,1.39,90,1,1,1,19,0,0,0,0
622201,2023,1,24,"2023-01-24","17:05:00",3,"LA",22,0,2,3,0,505000,0,30.3578,-93.3634,30.4665,-93.1998,12.43,300,1,1,1,19,11,0,0,0
622202,2023,1,24,"2023-01-24","17:12:00",3,"LA",22,0,1,0,0,20000,0,30.4612,-93.2406,30.5101,-93.148,6.47,75,1,1,1,11,0,0,0,0
622203,2023,1,24,"2023-01-24","19:37:00",3,"LA",22,0,1,3,0,113000,0,30.69,-91.42,30.69,-91.4,1.15,75,1,1,1,77,0,0,0,0
622204,2023,1,24,"2023-01-24","22:01:00",3,"LA",22,0,1,0,0,60000,0,29.6677,-90.7027,29.69,-90.66,2.99,75,1,1,1,109,0,0,0,0
622205,2023,1,24,"2023-01-24","22:55:00",3,"LA",22,0,-9,0,0,0,0,29.75,-90.15,29.78,-90.11,2.91,100,1,1,1,51,0,0,0,0
622206,2023,1,25,"2023-01-25","05:04:00",3,"FL",12,0,0,0,0,0,0,30.35,-86.15,30.3605,-86.1284,1.48,50,1,1,1,131,0,0,0,0
622207,2023,1,25,"2023-01-25","05:15:00",3,"FL",12,0,0,0,0,0,0,30.3557,-86.0433,30.3629,-86.0385,0.57,75,1,1,1,131,0,0,0,0
622208,2023,1,25,"2023-01-25","05:16:00",3,"FL",12,0,0,0,0,0,0,30.43,-86.05,30.45,-86.01,0.57,50,1,1,1,131,0,0,0,0
622209,2023,1,25,"2023-01-25","07:34:00",3,"FL",12,0,0,0,0,10000,0,30.2885,-85.0355,30.293,-85.0297,0.47,50,1,1,1,77,0,0,0,0
622210,2023,1,25,"2023-01-25","09:23:00",3,"FL",12,0,1,0,0,0,0,30.3172,-84.3812,30.3497,-84.342,3.24,550,1,1,1,73,0,0,0,0
622081,2023,1,2,"2023-01-02","11:47:00",3,"AR",5,0,1,0,0,25000,0,33.2939,-92.7057,33.2965,-92.703,0.24,350,1,1,1,139,0,0,0,0
622082,2023,1,2,"2023-01-02","14:38:00",3,"AR",5,0,1,2,0,5e+06,0,34.694,-93.0673,34.7208,-93.0503,2.09,200,1,1,1,51,0,0,0,0
622083,2023,1,2,"2023-01-02","15:11:00",3,"LA",22,0,1,0,0,15000,0,31.7499,-93.4807,31.8192,-93.446,5.2,70,1,1,1,85,0,0,0,0
